/home/joseph/maxtext-zero-seeds/.venv/lib/python3.12/site-packages/jax/_src/cloud_tpu_init.py:93: UserWarning: Transparent hugepages are not enabled. TPU runtime startup and shutdown time should be significantly improved on TPU v5e and newer. If not already set, you may need to enable transparent hugepages in your VM image (sudo sh -c "echo always > /sys/kernel/mm/transparent_hugepage/enabled")
  warnings.warn(
PyTorch was not found. Models won't be available and only tokenizers, configuration and file/data utilities can be used.
2026-04-19 15:02:11.776068: E external/local_xla/xla/stream_executor/cuda/cuda_platform.cc:51] failed call to cuInit: INTERNAL: CUDA error: Failed call to cuInit: UNKNOWN ERROR (303)
W0419 15:02:11.776278 139738063678592 pyconfig.py:88] No config file provided, using default config mapping: /home/joseph/maxtext-zero-seeds/src/maxtext/configs/base.yml
I0419 15:02:13.601146 139738063678592 max_utils.py:800] System Information: Jax Version: 0.9.2
I0419 15:02:13.601264 139738063678592 max_utils.py:801] System Information: Jaxlib Version: 0.9.2
I0419 15:02:13.601311 139738063678592 max_utils.py:802] System Information: Jax Backend: PJRT C API
TFRT TPU v5 lite
Built on Mar 4 2026 11:32:08 (1772652728) cl/878335365
I0419 15:02:14.094210 139738063678592 maxtext_utils.py:1551] Num_devices: 1, shape (1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)
I0419 15:02:14.094480 139738063678592 checkpointing.py:677] Setting up checkpoint logger...
I0419 15:02:14.094538 139738063678592 checkpointing.py:230] Checkpointing disabled, not creating checkpoint manager.
I0419 15:02:14.134891 139738063678592 config.py:112] TensorFlow version 2.20.0 available.
I0419 15:02:14.135457 139738063678592 config.py:125] JAX version 0.9.2 available.
I0419 15:02:14.306313 139738063678592 _client.py:1025] HTTP Request: HEAD https://huggingface.co/datasets/roneneldan/TinyStories/resolve/main/README.md "HTTP/1.1 307 Temporary Redirect"
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
W0419 15:02:14.306812 139738063678592 _http.py:916] Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
I0419 15:02:14.319011 139738063678592 _client.py:1025] HTTP Request: HEAD https://huggingface.co/api/resolve-cache/datasets/roneneldan/TinyStories/f54c09fd23315a6f9c86f9dc80f725de7d8f9c64/README.md "HTTP/1.1 200 OK"
I0419 15:02:14.394690 139738063678592 _client.py:1025] HTTP Request: HEAD https://huggingface.co/datasets/roneneldan/TinyStories/resolve/f54c09fd23315a6f9c86f9dc80f725de7d8f9c64/TinyStories.py "HTTP/1.1 404 Not Found"
I0419 15:02:14.612939 139738063678592 _client.py:1025] HTTP Request: HEAD https://s3.amazonaws.com/datasets.huggingface.co/datasets/datasets/roneneldan/TinyStories/roneneldan/TinyStories.py "HTTP/1.1 404 Not Found"
I0419 15:02:14.691773 139738063678592 _client.py:1025] HTTP Request: GET https://huggingface.co/api/datasets/roneneldan/TinyStories/revision/f54c09fd23315a6f9c86f9dc80f725de7d8f9c64 "HTTP/1.1 200 OK"
I0419 15:02:14.771722 139738063678592 _client.py:1025] HTTP Request: HEAD https://huggingface.co/datasets/roneneldan/TinyStories/resolve/f54c09fd23315a6f9c86f9dc80f725de7d8f9c64/.huggingface.yaml "HTTP/1.1 404 Not Found"
I0419 15:02:14.903039 139738063678592 _client.py:1025] HTTP Request: GET https://datasets-server.huggingface.co/info?dataset=roneneldan/TinyStories "HTTP/1.1 200 OK"
I0419 15:02:14.982816 139738063678592 _client.py:1025] HTTP Request: GET https://huggingface.co/api/datasets/roneneldan/TinyStories/tree/f54c09fd23315a6f9c86f9dc80f725de7d8f9c64/data?recursive=true&expand=false "HTTP/1.1 200 OK"
I0419 15:02:15.064689 139738063678592 _client.py:1025] HTTP Request: GET https://huggingface.co/api/datasets/roneneldan/TinyStories/tree/f54c09fd23315a6f9c86f9dc80f725de7d8f9c64?recursive=false&expand=false "HTTP/1.1 200 OK"
I0419 15:02:15.145738 139738063678592 _client.py:1025] HTTP Request: HEAD https://huggingface.co/datasets/roneneldan/TinyStories/resolve/f54c09fd23315a6f9c86f9dc80f725de7d8f9c64/dataset_infos.json "HTTP/1.1 404 Not Found"
I0419 15:02:15.530553 139738063678592 _client.py:1025] HTTP Request: HEAD https://huggingface.co/gpt2/resolve/main/config.json "HTTP/1.1 200 OK"
I0419 15:02:15.615963 139738063678592 _client.py:1025] HTTP Request: HEAD https://huggingface.co/gpt2/resolve/main/tokenizer_config.json "HTTP/1.1 200 OK"
I0419 15:02:15.695901 139738063678592 _client.py:1025] HTTP Request: GET https://huggingface.co/api/models/gpt2/tree/main/additional_chat_templates?recursive=false&expand=false "HTTP/1.1 307 Temporary Redirect"
I0419 15:02:15.779380 139738063678592 _client.py:1025] HTTP Request: GET https://huggingface.co/api/models/openai-community/gpt2/tree/main/additional_chat_templates?recursive=false&expand=false "HTTP/1.1 404 Not Found"
I0419 15:02:15.855329 139738063678592 _client.py:1025] HTTP Request: GET https://huggingface.co/api/models/gpt2/tree/main?recursive=true&expand=false "HTTP/1.1 307 Temporary Redirect"
I0419 15:02:15.935173 139738063678592 _client.py:1025] HTTP Request: GET https://huggingface.co/api/models/openai-community/gpt2/tree/main?recursive=true&expand=false "HTTP/1.1 200 OK"
E0419 15:02:16.110986 139738063678592 packing.py:209] PackAndBatchOperation is deprecated. Please use lazy_dataset.FirstFitPackIterDataset instead.
I0419 15:02:16.188537 139738063678592 _client.py:1025] HTTP Request: HEAD https://huggingface.co/datasets/roneneldan/TinyStories/resolve/main/README.md "HTTP/1.1 307 Temporary Redirect"
I0419 15:02:16.202720 139738063678592 _client.py:1025] HTTP Request: HEAD https://huggingface.co/api/resolve-cache/datasets/roneneldan/TinyStories/f54c09fd23315a6f9c86f9dc80f725de7d8f9c64/README.md "HTTP/1.1 200 OK"
I0419 15:02:16.281073 139738063678592 _client.py:1025] HTTP Request: HEAD https://huggingface.co/datasets/roneneldan/TinyStories/resolve/f54c09fd23315a6f9c86f9dc80f725de7d8f9c64/TinyStories.py "HTTP/1.1 404 Not Found"
I0419 15:02:16.347380 139738063678592 _client.py:1025] HTTP Request: HEAD https://s3.amazonaws.com/datasets.huggingface.co/datasets/datasets/roneneldan/TinyStories/roneneldan/TinyStories.py "HTTP/1.1 404 Not Found"
I0419 15:02:16.507904 139738063678592 _client.py:1025] HTTP Request: HEAD https://huggingface.co/datasets/roneneldan/TinyStories/resolve/f54c09fd23315a6f9c86f9dc80f725de7d8f9c64/.huggingface.yaml "HTTP/1.1 404 Not Found"
I0419 15:02:16.604596 139738063678592 _client.py:1025] HTTP Request: GET https://datasets-server.huggingface.co/info?dataset=roneneldan/TinyStories "HTTP/1.1 200 OK"
I0419 15:02:16.690171 139738063678592 _client.py:1025] HTTP Request: HEAD https://huggingface.co/datasets/roneneldan/TinyStories/resolve/f54c09fd23315a6f9c86f9dc80f725de7d8f9c64/dataset_infos.json "HTTP/1.1 404 Not Found"
I0419 15:02:16.768862 139738063678592 _client.py:1025] HTTP Request: HEAD https://huggingface.co/gpt2/resolve/main/config.json "HTTP/1.1 200 OK"
I0419 15:02:16.850914 139738063678592 _client.py:1025] HTTP Request: HEAD https://huggingface.co/gpt2/resolve/main/tokenizer_config.json "HTTP/1.1 200 OK"
I0419 15:02:16.927553 139738063678592 _client.py:1025] HTTP Request: GET https://huggingface.co/api/models/gpt2/tree/main/additional_chat_templates?recursive=false&expand=false "HTTP/1.1 307 Temporary Redirect"
I0419 15:02:17.005925 139738063678592 _client.py:1025] HTTP Request: GET https://huggingface.co/api/models/openai-community/gpt2/tree/main/additional_chat_templates?recursive=false&expand=false "HTTP/1.1 404 Not Found"
I0419 15:02:17.082673 139738063678592 _client.py:1025] HTTP Request: GET https://huggingface.co/api/models/gpt2/tree/main?recursive=true&expand=false "HTTP/1.1 307 Temporary Redirect"
I0419 15:02:17.164287 139738063678592 _client.py:1025] HTTP Request: GET https://huggingface.co/api/models/openai-community/gpt2/tree/main?recursive=true&expand=false "HTTP/1.1 200 OK"
E0419 15:02:17.344257 139738063678592 packing.py:209] PackAndBatchOperation is deprecated. Please use lazy_dataset.FirstFitPackIterDataset instead.
I0419 15:02:17.823664 139738063678592 checkpointing.py:665] No existing checkpoints found, not restoring checkpoint.
W0419 15:02:23.184179   11193 pjrt_executable.cc:642] Assume version compatibility. PjRt-IFRT does not track XLA executable versions.
I0419 15:02:23.377560 139738063678592 max_utils.py:791] Total memory size: 0.6 GB, Output size: 0.3 GB, Temp size: 0.3 GB, Argument size: 0.3 GB, Host temp size: 0.0 GB.
I0419 15:02:23.391432 139738063678592 metric_logger.py:301] number parameters: 0.030 billion
Per train step:
 Total TFLOPs: 0.22 
 split as 97.02% learnable weight flops and 2.98% attention flops
/home/joseph/maxtext-zero-seeds/.venv/lib/python3.12/site-packages/jax/_src/cloud_tpu_init.py:93: UserWarning: Transparent hugepages are not enabled. TPU runtime startup and shutdown time should be significantly improved on TPU v5e and newer. If not already set, you may need to enable transparent hugepages in your VM image (sudo sh -c "echo always > /sys/kernel/mm/transparent_hugepage/enabled")
  warnings.warn(
PyTorch was not found. Models won't be available and only tokenizers, configuration and file/data utilities can be used.
W0419 15:02:34.525012   11193 pjrt_executable.cc:642] Assume version compatibility. PjRt-IFRT does not track XLA executable versions.
I0419 15:02:34.734555 139738063678592 max_utils.py:750] 
Memstats: After params initialized:
I0419 15:02:34.734702 139738063678592 max_utils.py:756] 	Using (GB) 0.37 / 15.75 (2.349206%) on TPU_0(process=0,(0,0,0,0))
I0419 15:02:35.039998 139738063678592 metric_logger.py:196] completed step: 0, seconds: 11.291, TFLOP/s/device: 0.019, Tokens/s/device: 181.390, total_weights: 1799, loss: 11.320, lm_loss: 11.320, perplexity: 82492.750
I0419 15:02:35.042012 139738063678592 metric_logger.py:281] To see full metrics 'tensorboard --logdir=gs://fractal-maxtext-runs-81f2add4/rgrp-sidecar-layer1-zero-seed2-20260419T1448Z/tensorboard/'
I0419 15:02:35.127360 139738063678592 metric_logger.py:196] completed step: 1, seconds: 0.305, TFLOP/s/device: 0.709, Tokens/s/device: 6717.089, total_weights: 1820, loss: 11.312, lm_loss: 11.312, perplexity: 81801.734
I0419 15:02:35.133787 139738063678592 metric_logger.py:196] completed step: 2, seconds: 0.087, TFLOP/s/device: 2.472, Tokens/s/device: 23426.865, total_weights: 1420, loss: 11.244, lm_loss: 11.244, perplexity: 76424.250
I0419 15:02:35.140559 139738063678592 metric_logger.py:196] completed step: 3, seconds: 0.006, TFLOP/s/device: 34.358, Tokens/s/device: 325647.957, total_weights: 1659, loss: 11.088, lm_loss: 11.088, perplexity: 65359.656
I0419 15:02:35.147376 139738063678592 metric_logger.py:196] completed step: 4, seconds: 0.006, TFLOP/s/device: 34.534, Tokens/s/device: 327313.409, total_weights: 1829, loss: 10.868, lm_loss: 10.868, perplexity: 52485.949
I0419 15:02:35.154166 139738063678592 metric_logger.py:196] completed step: 5, seconds: 0.007, TFLOP/s/device: 31.813, Tokens/s/device: 301531.213, total_weights: 1559, loss: 10.642, lm_loss: 10.642, perplexity: 41852.562
I0419 15:02:35.161010 139738063678592 metric_logger.py:196] completed step: 6, seconds: 0.007, TFLOP/s/device: 32.749, Tokens/s/device: 310397.090, total_weights: 1660, loss: 10.361, lm_loss: 10.361, perplexity: 31587.756
I0419 15:02:35.167866 139738063678592 metric_logger.py:196] completed step: 7, seconds: 0.007, TFLOP/s/device: 31.279, Tokens/s/device: 296467.863, total_weights: 1497, loss: 10.075, lm_loss: 10.075, perplexity: 23750.021
I0419 15:02:35.174588 139738063678592 metric_logger.py:196] completed step: 8, seconds: 0.007, TFLOP/s/device: 32.734, Tokens/s/device: 310256.022, total_weights: 1939, loss: 9.662, lm_loss: 9.662, perplexity: 15712.129
I0419 15:02:35.181381 139738063678592 metric_logger.py:196] completed step: 9, seconds: 0.007, TFLOP/s/device: 31.202, Tokens/s/device: 295740.072, total_weights: 1525, loss: 9.502, lm_loss: 9.502, perplexity: 13380.162
I0419 15:02:35.188227 139738063678592 metric_logger.py:196] completed step: 10, seconds: 0.007, TFLOP/s/device: 32.030, Tokens/s/device: 303587.311, total_weights: 1586, loss: 9.091, lm_loss: 9.091, perplexity: 8877.539
I0419 15:02:35.189750 139738063678592 metric_logger.py:281] To see full metrics 'tensorboard --logdir=gs://fractal-maxtext-runs-81f2add4/rgrp-sidecar-layer1-zero-seed2-20260419T1448Z/tensorboard/'
I0419 15:02:35.264920 139738063678592 metric_logger.py:196] completed step: 11, seconds: 0.007, TFLOP/s/device: 31.425, Tokens/s/device: 297847.586, total_weights: 1683, loss: 8.932, lm_loss: 8.932, perplexity: 7572.116
I0419 15:02:35.271513 139738063678592 metric_logger.py:196] completed step: 12, seconds: 0.078, TFLOP/s/device: 2.782, Tokens/s/device: 26368.986, total_weights: 1500, loss: 8.667, lm_loss: 8.667, perplexity: 5806.951
I0419 15:02:35.278330 139738063678592 metric_logger.py:196] completed step: 13, seconds: 0.006, TFLOP/s/device: 38.271, Tokens/s/device: 362734.679, total_weights: 1998, loss: 8.326, lm_loss: 8.326, perplexity: 4128.292
I0419 15:02:35.285142 139738063678592 metric_logger.py:196] completed step: 14, seconds: 0.007, TFLOP/s/device: 32.532, Tokens/s/device: 308340.861, total_weights: 1762, loss: 8.388, lm_loss: 8.388, perplexity: 4391.852
I0419 15:02:35.291958 139738063678592 metric_logger.py:196] completed step: 15, seconds: 0.007, TFLOP/s/device: 31.697, Tokens/s/device: 300425.407, total_weights: 1845, loss: 7.755, lm_loss: 7.755, perplexity: 2332.868
I0419 15:02:35.298784 139738063678592 metric_logger.py:196] completed step: 16, seconds: 0.007, TFLOP/s/device: 31.623, Tokens/s/device: 299721.938, total_weights: 1691, loss: 7.715, lm_loss: 7.715, perplexity: 2241.894
I0419 15:02:35.305568 139738063678592 metric_logger.py:196] completed step: 17, seconds: 0.007, TFLOP/s/device: 31.701, Tokens/s/device: 300469.484, total_weights: 1355, loss: 7.287, lm_loss: 7.287, perplexity: 1461.603
I0419 15:02:35.312376 139738063678592 metric_logger.py:196] completed step: 18, seconds: 0.007, TFLOP/s/device: 31.530, Tokens/s/device: 298847.220, total_weights: 1767, loss: 7.034, lm_loss: 7.034, perplexity: 1134.064
I0419 15:02:35.319174 139738063678592 metric_logger.py:196] completed step: 19, seconds: 0.007, TFLOP/s/device: 31.650, Tokens/s/device: 299985.352, total_weights: 1636, loss: 7.062, lm_loss: 7.062, perplexity: 1166.577
I0419 15:02:35.325984 139738063678592 metric_logger.py:196] completed step: 20, seconds: 0.007, TFLOP/s/device: 32.395, Tokens/s/device: 307046.477, total_weights: 1410, loss: 7.016, lm_loss: 7.016, perplexity: 1114.055
I0419 15:02:35.327512 139738063678592 metric_logger.py:281] To see full metrics 'tensorboard --logdir=gs://fractal-maxtext-runs-81f2add4/rgrp-sidecar-layer1-zero-seed2-20260419T1448Z/tensorboard/'
I0419 15:02:35.396212 139738063678592 metric_logger.py:196] completed step: 21, seconds: 0.007, TFLOP/s/device: 31.411, Tokens/s/device: 297717.692, total_weights: 1704, loss: 6.492, lm_loss: 6.492, perplexity: 659.978
I0419 15:02:35.402842 139738063678592 metric_logger.py:196] completed step: 22, seconds: 0.071, TFLOP/s/device: 3.030, Tokens/s/device: 28714.037, total_weights: 1168, loss: 6.441, lm_loss: 6.441, perplexity: 627.327
I0419 15:02:35.409657 139738063678592 metric_logger.py:196] completed step: 23, seconds: 0.006, TFLOP/s/device: 37.815, Tokens/s/device: 358417.921, total_weights: 1619, loss: 5.848, lm_loss: 5.848, perplexity: 346.561
I0419 15:02:35.416485 139738063678592 metric_logger.py:196] completed step: 24, seconds: 0.007, TFLOP/s/device: 32.939, Tokens/s/device: 312195.122, total_weights: 1645, loss: 6.009, lm_loss: 6.009, perplexity: 407.173
I0419 15:02:35.423264 139738063678592 metric_logger.py:196] completed step: 25, seconds: 0.007, TFLOP/s/device: 31.576, Tokens/s/device: 299283.940, total_weights: 1728, loss: 5.939, lm_loss: 5.939, perplexity: 379.551
I0419 15:02:35.430090 139738063678592 metric_logger.py:196] completed step: 26, seconds: 0.007, TFLOP/s/device: 31.674, Tokens/s/device: 300205.218, total_weights: 1886, loss: 5.565, lm_loss: 5.565, perplexity: 261.193
I0419 15:02:35.436874 139738063678592 metric_logger.py:196] completed step: 27, seconds: 0.007, TFLOP/s/device: 32.556, Tokens/s/device: 308573.151, total_weights: 1712, loss: 5.445, lm_loss: 5.445, perplexity: 231.662
I0419 15:02:35.443711 139738063678592 metric_logger.py:196] completed step: 28, seconds: 0.007, TFLOP/s/device: 31.086, Tokens/s/device: 294633.866, total_weights: 1841, loss: 5.417, lm_loss: 5.417, perplexity: 225.102
I0419 15:02:35.450503 139738063678592 metric_logger.py:196] completed step: 29, seconds: 0.007, TFLOP/s/device: 31.711, Tokens/s/device: 300557.675, total_weights: 1555, loss: 5.374, lm_loss: 5.374, perplexity: 215.827
I0419 15:02:35.457295 139738063678592 metric_logger.py:196] completed step: 30, seconds: 0.007, TFLOP/s/device: 31.530, Tokens/s/device: 298847.220, total_weights: 1685, loss: 5.204, lm_loss: 5.204, perplexity: 181.990
I0419 15:02:35.458844 139738063678592 metric_logger.py:281] To see full metrics 'tensorboard --logdir=gs://fractal-maxtext-runs-81f2add4/rgrp-sidecar-layer1-zero-seed2-20260419T1448Z/tensorboard/'
I0419 15:02:35.521041 139738063678592 metric_logger.py:196] completed step: 31, seconds: 0.007, TFLOP/s/device: 31.860, Tokens/s/device: 301975.818, total_weights: 1558, loss: 5.376, lm_loss: 5.376, perplexity: 216.180
I0419 15:02:35.527647 139738063678592 metric_logger.py:196] completed step: 32, seconds: 0.065, TFLOP/s/device: 3.333, Tokens/s/device: 31593.724, total_weights: 1783, loss: 5.083, lm_loss: 5.083, perplexity: 161.254
I0419 15:02:35.534461 139738063678592 metric_logger.py:196] completed step: 33, seconds: 0.006, TFLOP/s/device: 37.888, Tokens/s/device: 359109.241, total_weights: 1462, loss: 4.896, lm_loss: 4.896, perplexity: 133.726
I0419 15:02:35.541266 139738063678592 metric_logger.py:196] completed step: 34, seconds: 0.007, TFLOP/s/device: 32.660, Tokens/s/device: 309552.600, total_weights: 1808, loss: 5.051, lm_loss: 5.051, perplexity: 156.248
I0419 15:02:35.548079 139738063678592 metric_logger.py:196] completed step: 35, seconds: 0.007, TFLOP/s/device: 31.959, Tokens/s/device: 302913.770, total_weights: 1590, loss: 4.880, lm_loss: 4.880, perplexity: 131.695
I0419 15:02:35.554900 139738063678592 metric_logger.py:196] completed step: 36, seconds: 0.007, TFLOP/s/device: 31.457, Tokens/s/device: 298151.114, total_weights: 1485, loss: 4.892, lm_loss: 4.892, perplexity: 133.260
I0419 15:02:35.561717 139738063678592 metric_logger.py:196] completed step: 37, seconds: 0.007, TFLOP/s/device: 32.719, Tokens/s/device: 310115.082, total_weights: 1627, loss: 4.875, lm_loss: 4.875, perplexity: 130.927
I0419 15:02:35.568505 139738063678592 metric_logger.py:196] completed step: 38, seconds: 0.007, TFLOP/s/device: 31.530, Tokens/s/device: 298847.220, total_weights: 1899, loss: 4.709, lm_loss: 4.709, perplexity: 110.900
I0419 15:02:35.575308 139738063678592 metric_logger.py:196] completed step: 39, seconds: 0.007, TFLOP/s/device: 31.581, Tokens/s/device: 299327.682, total_weights: 1567, loss: 5.020, lm_loss: 5.020, perplexity: 151.459
